rn,state,county,tract,seq,eid,rev,nodea,nodeb
1748,42,73,10202,2,183094,True,125318,124405
1748,42,73,10202,3,181752,True,124404,125318
1748,42,73,10202,4,181750,False,123427,124404
1748,42,73,10202,5,180287,False,123003,123427
1748,42,73,10202,6,179660,False,122736,123003
1748,42,73,10202,7,179263,False,124403,122736
1748,42,73,10202,8,184215,True,126070,124403
1748,42,73,10202,9,181753,True,124402,126070
1748,42,73,10202,10,181748,False,121272,124402
1748,42,73,10202,11,177132,False,121273,121272
1748,42,73,10202,12,177131,False,120180,121273
1749,42,73,10300,1,177130,False,121273,121272
1749,42,73,10300,2,177132,True,121272,121273
1750,42,73,10400,1,174872,False,119666,119665
1750,42,73,10400,2,175393,True,120055,119666
1750,42,73,10400,3,181751,True,124405,120055
1750,42,73,10400,4,175568,True,120180,124405
1750,42,73,10400,5,175570,True,120181,120180
1750,42,73,10400,6,174874,True,119665,120181
1751,42,73,10500,1,166569,False,120054,113913
1751,42,73,10500,2,183118,True,125334,120054
1751,42,73,10500,3,180604,True,123638,125334
1751,42,73,10500,4,180606,True,123639,123638
1751,42,73,10500,5,184327,True,126148,123639
1751,42,73,10500,6,175394,True,120055,126148
1751,42,73,10500,7,175393,False,119666,120055
1751,42,73,10500,8,174873,False,114624,119666
1751,42,73,10500,9,167645,False,113913,114624
1752,42,73,10600,1,176069,False,122410,120536
1752,42,73,10600,2,178788,False,122412,122410
1752,42,73,10600,3,178789,False,123640,122412
1752,42,73,10600,4,180608,True,123483,123640
1752,42,73,10600,5,180373,False,123641,123483
1752,42,73,10600,6,183093,True,125317,123641
1752,42,73,10600,7,180610,True,123639,125317
1752,42,73,10600,8,180606,False,123638,123639
1752,42,73,10600,9,180605,True,120536,123638
1753,42,73,10700,1,176068,False,122411,120537
1753,42,73,10700,2,180607,True,123640,122411
1753,42,73,10700,3,178789,True,122412,123640
1753,42,73,10700,4,178788,True,122410,122412
1753,42,73,10700,5,178786,False,120537,122410
1754,42,73,10800,1,180288,False,124404,123426
1754,42,73,10800,2,181752,False,125318,124404
1754,42,73,10800,3,183096,True,125319,125318
1754,42,73,10800,4,183095,True,125317,125319
1754,42,73,10800,5,183093,False,123641,125317
1754,42,73,10800,6,180609,False,123484,123641
1754,42,73,10800,7,180372,False,123426,123484
1755,42,73,10900,1,179259,False,119771,122734
1755,42,73,10900,2,182812,True,125126,119771
1755,42,73,10900,3,181749,True,124403,125126
1755,42,73,10900,4,179263,True,122736,124403
1755,42,73,10900,5,179262,False,122735,122736
1755,42,73,10900,6,179261,True,122734,122735
1756,42,73,11000,1,177415,True,121467,121659
1756,42,73,11000,2,183123,True,125337,121467
1756,42,73,11000,3,179260,True,122735,125337
1756,42,73,11000,4,179262,True,122736,122735
1756,42,73,11000,5,179660,True,123003,122736
1756,42,73,11000,6,177693,True,121659,123003
1757,42,73,11100,1,176067,False,125335,120535
1757,42,73,11100,1,183116,False,125332,125333
1757,42,73,11100,2,183120,False,125331,125335
1757,42,73,11100,2,183117,False,125676,125332
1757,42,73,11100,3,183124,False,125337,125331
1757,42,73,11100,3,183635,False,125333,125676
1757,42,73,11100,4,183123,False,121467,125337
1757,42,73,11100,5,177691,False,121657,121467
1757,42,73,11100,6,177690,False,120535,121657
1758,42,73,11200,1,167734,False,125336,114683
1758,42,73,11200,2,183122,False,125334,125336
1758,42,73,11200,3,183118,False,120054,125334
1758,42,73,11200,4,175392,False,114683,120054
1759,42,73,11300,1,167732,False,120698,114682
1759,42,73,11300,2,176301,False,125329,120698
1759,42,73,11300,3,183113,True,125330,125329
1759,42,73,11300,4,183112,False,123370,125330
1759,42,73,11300,5,180206,False,125331,123370
1759,42,73,11300,6,183120,True,125335,125331
1759,42,73,11300,7,183119,False,125333,125335
1759,42,73,11300,8,183635,True,125676,125333
1759,42,73,11300,9,183117,True,125332,125676
1759,42,73,11300,10,183115,False,120536,125332
1759,42,73,11300,11,180605,False,123638,120536
1759,42,73,11300,12,180604,False,125334,123638
1759,42,73,11300,13,183122,True,125336,125334
1759,42,73,11300,14,183121,False,114682,125336
1760,42,73,11400,1,180206,True,123370,125331
1760,42,73,11400,2,183112,True,125330,123370
1760,42,73,11400,3,180208,True,123372,125330
1760,42,73,11400,4,180207,False,123371,123372
1760,42,73,11400,5,183114,True,125331,123371
1761,42,73,11500,1,179260,False,125337,122735
1761,42,73,11500,2,183124,True,125331,125337
1761,42,73,11500,3,183114,False,123371,125331
1761,42,73,11500,4,180205,False,125338,123371
1761,42,73,11500,5,184216,True,126071,125338
1761,42,73,11500,6,183127,True,125339,126071
1761,42,73,11500,7,183126,False,122998,125339
1761,42,73,11500,8,179655,False,122999,122998
1761,42,73,11500,9,179654,False,124525,122999
1761,42,73,11500,10,181930,False,124709,124525
1761,42,73,11500,11,182198,False,124710,124709
1761,42,73,11500,12,182197,False,122734,124710
1761,42,73,11500,13,179261,False,122735,122734
1762,42,73,11600,1,176272,False,122999,120679
1762,42,73,11600,2,179655,True,122998,122999
1762,42,73,11600,3,183126,True,125339,122998
1762,42,73,11600,4,179653,True,120679,125339
1763,42,73,11700,1,176272,True,120679,122999
1763,42,73,11700,2,179978,True,123216,120679
1763,42,73,11700,3,179979,True,123217,123216
1763,42,73,11700,4,181929,True,124525,123217
1763,42,73,11700,5,179654,True,122999,124525
1764,42,73,11800,1,179653,False,125339,120679
1764,42,73,11800,2,183127,False,126071,125339
1764,42,73,11800,3,184216,False,125338,126071
1764,42,73,11800,4,183125,False,123216,125338
1764,42,73,11800,5,179978,False,120679,123216
1765,42,75,100,1,176705,False,122109,120979
1765,42,75,100,2,178348,False,122110,122109
1765,42,75,100,3,178350,False,122111,122110
1765,42,75,100,4,178349,False,123048,122111
1765,42,75,100,5,179730,False,124069,123048
1765,42,75,100,6,181248,False,126003,124069
1765,42,75,100,7,184119,False,126005,126003
1765,42,75,100,8,184118,False,120979,126005
1766,42,75,200,1,177293,False,126005,121384
1766,42,75,200,2,184119,True,126003,126005
1766,42,75,200,3,184116,False,126002,126003
1766,42,75,200,4,184120,True,126004,126002
1766,42,75,200,5,184117,False,124555,126004
1766,42,75,200,6,181971,False,121384,124555
1767,42,75,300,1,179729,False,124070,123049
1767,42,75,300,2,184115,True,126002,124070
1767,42,75,300,3,184116,True,126003,126002
1767,42,75,300,4,181248,True,124069,126003
1767,42,75,300,5,181246,False,123049,124069
1768,42,75,401,1,174810,False,123049,119618
1768,42,75,401,2,181246,True,124069,123049
1768,42,75,401,3,179730,True,123048,124069
1768,42,75,401,4,179728,False,119784,123048
1768,42,75,401,5,175023,False,119785,119784
1768,42,75,401,6,175022,False,119618,119785
1769,42,75,402,1,175023,True,119784,119785
1769,42,75,402,2,179728,True,123048,119784
1769,42,75,402,3,178349,True,122111,123048
1769,42,75,402,4,175025,True,119786,122111
1769,42,75,402,5,175024,False,119785,119786
1770,42,75,500,1,175025,False,122111,119786
1770,42,75,500,2,178350,True,122110,122111
1770,42,75,500,3,178348,True,122109,122110
1770,42,75,500,4,178347,False,121385,122109
1770,42,75,500,5,177416,False,121468,121385
1770,42,75,500,6,177418,False,121469,121468
1770,42,75,500,7,177417,False,119786,121469
1771,42,75,2000,1,179684,False,124942,121417
1771,42,75,2000,2,182540,False,124941,124942
1771,42,75,2000,3,182538,False,125342,124941
1771,42,75,2000,4,183131,True,125341,125342
1771,42,75,2000,5,183129,False,125340,125341
1771,42,75,2000,6,183135,True,125345,125340
1771,42,75,2000,7,183133,True,125343,125345
1771,42,75,2000,8,183132,False,121417,125343
1772,42,75,2100,1,182082,False,125343,124631
1772,42,75,2100,2,183133,False,125345,125343
1772,42,75,2100,3,183136,False,125344,125345
1772,42,75,2100,4,183134,False,125196,125344
1772,42,75,2100,5,182917,False,125197,125196
1772,42,75,2100,6,182916,False,124658,125197
1772,42,75,2100,7,182122,False,124631,124658
1773,42,75,2200,1,174811,False,125344,119620
1773,42,75,2200,2,183136,True,125345,125344
1773,42,75,2200,3,183135,False,125340,125345
1773,42,75,2200,4,183128,False,119619,125340
1773,42,75,2200,5,174812,False,119620,119619
1774,42,75,2300,1,181702,False,125341,124369
1774,42,75,2300,2,183131,False,125342,125341
1774,42,75,2300,3,183130,False,124936,125342
1774,42,75,2300,4,183138,True,125346,124936
1774,42,75,2300,5,183137,False,124369,125346
1775,42,75,2400,1,175073,False,119619,119823
1775,42,75,2400,2,183128,True,125340,119619
1775,42,75,2400,3,183129,True,125341,125340
1775,42,75,2400,4,181702,True,124369,125341
1775,42,75,2400,5,183137,True,125346,124369
1775,42,75,2400,6,181699,True,124368,125346
1775,42,75,2400,7,181698,False,124367,124368
1775,42,75,2400,8,184121,True,126006,124367
1775,42,75,2400,9,181701,True,124370,126006
1775,42,75,2400,10,181700,False,119823,124370
1776,42,75,2500,1,181697,False,124554,124367
1776,42,75,2500,2,181973,False,124556,124554
1776,42,75,2500,3,181972,False,124370,124556
1776,42,75,2500,4,181701,False,126006,124370
1776,42,75,2500,5,184121,False,124367,126006
1777,42,75,2600,1,175072,False,119823,119822
1777,42,75,2600,2,181700,True,124370,119823
1777,42,75,2600,3,181972,True,124556,124370
1777,42,75,2600,4,175074,True,119822,124556
1778,42,75,2701,1,174438,False,119620,119326
1778,42,75,2701,2,174812,True,119619,119620
1778,42,75,2701,3,175073,True,119823,119619
1778,42,75,2701,4,175072,True,119822,119823
1778,42,75,2701,5,181969,True,124553,119822
1778,42,75,2701,6,184404,True,126203,124553
1778,42,75,2701,7,181247,True,124070,126203
1778,42,75,2701,8,179729,True,123049,124070
1778,42,75,2701,9,174810,True,119618,123049
1778,42,75,2701,10,174809,False,119326,119618
1779,42,75,2702,1,174438,True,119326,119620
1779,42,75,2702,2,174809,True,119618,119326
1779,42,75,2702,3,175022,True,119785,119618
1779,42,75,2702,4,175024,True,119786,119785
1779,42,75,2702,5,177417,True,121469,119786
1779,42,75,2702,6,177291,True,121382,121469
1779,42,75,2702,7,177292,True,121383,121382
1779,42,75,2702,8,182915,True,125196,121383
1779,42,75,2702,9,183134,True,125344,125196
1779,42,75,2702,10,174811,True,119620,125344
1780,42,75,2800,1,177298,False,122260,121383
1780,42,75,2800,2,178566,False,125195,122260
1780,42,75,2800,3,182919,True,125198,125195
1780,42,75,2800,4,182918,False,125197,125198
1780,42,75,2800,5,182917,True,125196,125197
1780,42,75,2800,6,182915,False,121383,125196
1780,42,75,2800,7,175422,False,125199,120076
1780,42,75,2800,8,182920,False,120076,125199
1781,42,75,2900,1,175422,True,120076,125199
1781,42,75,2900,2,182920,True,125199,120076
1782,42,75,3000,1,176644,False,125831,120936
1782,42,75,3000,2,183869,True,125830,125831
1782,42,75,3000,3,183867,False,124657,125830
1782,42,75,3000,4,182123,False,125198,124657
1782,42,75,3000,5,182919,False,125195,125198
1782,42,75,3000,6,182914,False,122259,125195
1782,42,75,3000,7,178564,False,120936,122259
1783,42,75,3100,1,177295,False,122259,121386
1783,42,75,3100,2,182914,True,125195,122259
1783,42,75,3100,3,178566,True,122260,125195
1783,42,75,3100,4,178565,False,121386,122260
1784,42,75,3200,1,176645,False,121386,120935
1784,42,75,3200,2,178565,True,122260,121386
1784,42,75,3200,3,177298,True,121383,122260
1784,42,75,3200,4,177292,False,121382,121383
1784,42,75,3200,5,177297,True,121385,121382
1784,42,75,3200,6,177294,False,121384,121385
1784,42,75,3200,7,181971,True,124555,121384
1784,42,75,3200,8,178794,True,122416,124555
1784,42,75,3200,9,178791,True,122414,122416
1784,42,75,3200,10,177296,True,120935,122414
1785,42,75,3300,1,177291,False,121469,121382
1785,42,75,3300,2,177418,True,121468,121469
1785,42,75,3300,3,177416,True,121385,121468
1785,42,75,3300,4,177297,False,121382,121385
1786,42,75,3400,1,176705,True,120979,122109
1786,42,75,3400,2,184118,True,126005,120979
1786,42,75,3400,3,177293,True,121384,126005
1786,42,75,3400,4,177294,True,121385,121384
1786,42,75,3400,5,178347,True,122109,121385
1787,42,75,3500,1,175074,False,124556,119822
1787,42,75,3500,2,181973,True,124554,124556
1787,42,75,3500,3,181970,False,122113,124554
1787,42,75,3500,4,178353,False,122415,122113
1787,42,75,3500,5,178795,False,122416,122415
1787,42,75,3500,6,178794,False,124555,122416
1787,42,75,3500,7,184117,True,126004,124555
1787,42,75,3500,8,181974,True,124553,126004
1787,42,75,3500,9,181969,False,119822,124553
1788,42,75,3600,1,181247,False,126203,124070
1788,42,75,3600,2,184404,False,124553,126203
1788,42,75,3600,3,181974,False,126004,124553
1788,42,75,3600,4,184120,False,126002,126004
1788,42,75,3600,5,184115,False,124070,126002
1789,42,75,3700,1,176070,True,120538,121953
1789,42,75,3700,2,178120,True,121954,120538
1789,42,75,3700,3,178352,True,122113,121954
1789,42,75,3700,4,181970,True,124554,122113
1789,42,75,3700,5,181697,True,124367,124554
1789,42,75,3700,6,181698,True,124368,124367
1789,42,75,3700,7,178118,True,121953,124368
1790,42,75,3800,1,176964,False,125348,121156
1790,42,75,3800,2,184218,True,126073,125348
1790,42,75,3800,3,183141,True,125347,126073
1790,42,75,3800,4,183139,False,121952,125347
1790,42,75,3800,5,178119,False,121953,121952
1790,42,75,3800,6,178118,False,124368,121953
1790,42,75,3800,7,181699,False,125346,124368
1790,42,75,3800,8,183138,False,124936,125346
1790,42,75,3800,9,182530,False,121156,124936
1791,42,75,3901,1,183140,False,126072,125348
1791,42,75,3901,2,184219,True,126073,126072
1791,42,75,3901,3,184218,False,125348,126073
1792,42,75,3902,1,183141,False,126073,125347
1792,42,75,3902,2,184219,False,126072,126073
1792,42,75,3902,3,184217,False,125347,126072
1793,42,75,4000,1,176070,False,121953,120538
1793,42,75,4000,2,178119,True,121952,121953
1793,42,75,4000,3,178117,False,121157,121952
1793,42,75,4000,4,176963,False,121950,121157
1793,42,75,4000,5,179106,True,122629,121950
1793,42,75,4000,6,178115,True,121949,122629
1793,42,75,4000,7,178113,False,121951,121949
1793,42,75,4000,8,178121,True,121954,121951
1793,42,75,4000,9,178120,False,120538,121954
1794,42,75,4100,1,178116,False,122112,121951
1794,42,75,4100,2,178793,True,122415,122112
1794,42,75,4100,3,178353,True,122113,122415
1794,42,75,4100,4,178352,False,121954,122113
1794,42,75,4100,5,178121,False,121951,121954
1795,42,75,4200,1,178351,False,122413,122112
1795,42,75,4200,2,178792,True,122414,122413
1795,42,75,4200,3,178791,False,122416,122414
1795,42,75,4200,4,178795,True,122415,122416
1795,42,75,4200,5,178793,False,122112,122415
1796,42,77,101,1,177695,True,121660,121662
1796,42,77,101,2,177698,True,121663,121660
1796,42,77,101,3,179270,True,122741,121663
1796,42,77,101,4,179558,True,122935,122741
1796,42,77,101,5,179320,True,122775,122935
1796,42,77,101,6,177697,True,121662,122775
1797,42,77,102,1,177423,False,121661,121472
1797,42,77,102,2,177699,True,121663,121661
1797,42,77,102,3,177698,False,121660,121663
1797,42,77,102,4,177695,False,121662,121660
1797,42,77,102,5,177701,True,121664,121662
1797,42,77,102,6,177700,False,121472,121664
1798,42,77,400,1,175155,False,121470,119882
1798,42,77,400,2,177696,True,121661,121470
1798,42,77,400,3,177423,True,121472,121661
1798,42,77,400,4,177422,False,121471,121472
1798,42,77,400,5,179248,True,122726,121471
1798,42,77,400,6,177421,True,119882,122726
1799,42,77,500,1,175155,True,119882,121470
1799,42,77,500,2,175157,True,119884,119882
1799,42,77,500,3,175156,False,119883,119884
1799,42,77,500,4,176077,True,120544,119883
1799,42,77,500,5,178748,True,122385,120544
1799,42,77,500,6,177419,True,121470,122385
1800,42,77,600,1,176078,False,121003,120544
1800,42,77,600,2,176739,False,122384,121003
1800,42,77,600,3,179271,True,122742,122384
1800,42,77,600,4,178749,True,122385,122742
1800,42,77,600,5,178748,False,120544,122385
1801,42,77,700,1,175232,False,122727,119938
1801,42,77,700,2,180325,True,123452,122727
1801,42,77,700,3,179250,True,122726,123452
1801,42,77,700,4,179248,False,121471,122726
1801,42,77,700,5,177420,False,120762,121471
1801,42,77,700,6,178803,False,119938,120762
1802,42,77,800,1,174952,False,123453,119726
1802,42,77,800,2,180327,False,123454,123453
1802,42,77,800,3,180328,False,123452,123454
1802,42,77,800,4,180325,False,122727,123452
1802,42,77,800,5,179249,False,119726,122727
1803,42,77,900,1,174951,False,119849,119727
1803,42,77,900,2,175111,False,119884,119849
1803,42,77,900,3,175157,False,119882,119884
1803,42,77,900,4,177421,False,122726,119882
1803,42,77,900,5,179250,False,123452,122726
1803,42,77,900,6,180328,True,123454,123452
1803,42,77,900,7,180327,True,123453,123454
1803,42,77,900,8,180326,False,119727,123453
1804,42,77,1000,1,174950,False,119729,119726
1804,42,77,1000,2,174955,True,119728,119729
1804,42,77,1000,3,174953,False,119727,119728
1804,42,77,1000,4,180326,True,123453,119727
1804,42,77,1000,5,174952,True,119726,123453
1805,42,77,1200,1,175109,False,119850,119849
1805,42,77,1200,2,175154,True,119883,119850
1805,42,77,1200,3,175156,True,119884,119883
1805,42,77,1200,4,175111,True,119849,119884
1806,42,77,1401,1,175110,False,120543,119850
1806,42,77,1401,2,183188,True,125379,120543
1806,42,77,1401,3,176076,True,120542,125379
1806,42,77,1401,4,176345,True,120729,120542
1806,42,77,1401,5,176347,True,120730,120729
1806,42,77,1401,6,176738,True,121003,120730
1806,42,77,1401,7,176078,True,120544,121003
1806,42,77,1401,8,176077,False,119883,120544
1806,42,77,1401,9,175154,False,119850,119883
1807,42,77,1402,1,176346,True,120728,120729
1807,42,77,1402,2,176737,True,121002,120728
1807,42,77,1402,3,176348,True,120730,121002
1807,42,77,1402,4,176347,False,120729,120730
1808,42,77,1501,1,176348,False,121002,120730
1808,42,77,1501,2,183191,True,125382,121002
1808,42,77,1501,3,183186,True,125378,125382
