nid,x,y,nseq,eid
55470,1637408.80196453,1128391.62602123,2,80424
55470,1637408.80196453,1128391.62602123,3,81463
55471,1675673.25289254,1109854.71671956,1,81464
55471,1675673.25289254,1109854.71671956,2,81174
55471,1675673.25289254,1109854.71671956,3,81467
55472,1674881.93139655,1129383.52217747,1,81466
55472,1674881.93139655,1129383.52217747,2,81468
55472,1674881.93139655,1129383.52217747,3,81465
55473,1694095.49524652,1129993.91316084,1,82133
55473,1694095.49524652,1129993.91316084,2,81469
55473,1694095.49524652,1129993.91316084,3,81466
55474,1673174.85560615,1127657.60778368,1,81468
55474,1673174.85560615,1127657.60778368,2,81467
55475,1260390.21115105,1118170.51893368,1,81470
55475,1260390.21115105,1118170.51893368,2,80902
55475,1260390.21115105,1118170.51893368,3,81472
55476,1258134.11199886,1122178.75597214,1,81471
55476,1258134.11199886,1122178.75597214,2,81472
55476,1258134.11199886,1122178.75597214,3,81616
55477,1262892.10888077,1117402.30568428,1,81473
55477,1262892.10888077,1117402.30568428,2,80408
55477,1262892.10888077,1117402.30568428,3,81475
55478,1261551.91555779,1121386.02220324,1,82332
55478,1261551.91555779,1121386.02220324,2,81475
55478,1261551.91555779,1121386.02220324,3,81474
55479,1448470.68992441,1040525.05436955,1,81476
55479,1448470.68992441,1040525.05436955,2,82083
55479,1448470.68992441,1040525.05436955,3,81954
55480,1466046.72241705,1000430.44456557,1,81223
55480,1466046.72241705,1000430.44456557,2,81479
55480,1466046.72241705,1000430.44456557,3,81477
55481,1447939.35746093,1000544.42546647,1,81375
55481,1447939.35746093,1000544.42546647,2,81479
55481,1447939.35746093,1000544.42546647,3,81478
55482,1468241.95193612,1007040.53544832,1,81480
55482,1468241.95193612,1007040.53544832,2,80608
55482,1468241.95193612,1007040.53544832,3,81484
55483,1464098.08886336,1017672.64751306,1,80572
55483,1464098.08886336,1017672.64751306,2,81485
55483,1464098.08886336,1017672.64751306,3,81481
55484,1459232.42872716,1012636.44767997,1,81485
55484,1459232.42872716,1012636.44767997,2,81482
55484,1459232.42872716,1012636.44767997,3,82080
55485,1467864.08971201,1011226.40928659,1,81290
55485,1467864.08971201,1011226.40928659,2,81484
55485,1467864.08971201,1011226.40928659,3,81483
55486,1326678.06140116,1224349.94332847,1,81486
55486,1326678.06140116,1224349.94332847,2,80693
55486,1326678.06140116,1224349.94332847,3,81488
55487,1309069.53288153,1224828.5270787,1,81488
55487,1309069.53288153,1224828.5270787,2,81487
55487,1309069.53288153,1224828.5270787,3,114401
55488,1365505.32080426,913894.678174783,1,81490
55488,1365505.32080426,913894.678174783,2,81494
55489,1366477.44233327,917081.952702105,1,81492
55489,1366477.44233327,917081.952702105,2,81490
55489,1366477.44233327,917081.952702105,3,81489
55489,1366477.44233327,917081.952702105,4,82287
55490,1372133.7697612,916636.309086382,1,81493
55490,1372133.7697612,916636.309086382,2,81492
55490,1372133.7697612,916636.309086382,3,81491
55491,1372178.01864564,915859.324409819,1,82321
55491,1372178.01864564,915859.324409819,2,81494
55491,1372178.01864564,915859.324409819,3,81493
55492,1301787.98434151,975384.454107014,1,81495
55492,1301787.98434151,975384.454107014,2,80401
55492,1301787.98434151,975384.454107014,3,81497
55493,1301673.11639571,975388.44681836,1,81497
55493,1301673.11639571,975388.44681836,2,81496
55493,1301673.11639571,975388.44681836,3,81342
55494,1302926.6175396,976439.307857886,1,81498
55494,1302926.6175396,976439.307857886,2,79961
55494,1302926.6175396,976439.307857886,3,81499
55495,1296361.28042524,969842.923398236,1,81500
55495,1296361.28042524,969842.923398236,2,124043
55496,1518578.33541476,1209532.54112453,1,80446
55496,1518578.33541476,1209532.54112453,2,81501
55497,1598933.37205642,1102237.40191242,1,80598
55497,1598933.37205642,1102237.40191242,2,81504
55497,1598933.37205642,1102237.40191242,3,81502
55498,1579696.5690281,1088983.30004182,1,82463
55498,1579696.5690281,1088983.30004182,2,81503
55498,1579696.5690281,1088983.30004182,3,81505
55499,1579435.87878415,1108152.30187575,1,81507
55499,1579435.87878415,1108152.30187575,2,81505
55499,1579435.87878415,1108152.30187575,3,81764
55500,1589759.557775,1106644.97092544,1,81506
55500,1589759.557775,1106644.97092544,2,80600
55500,1589759.557775,1106644.97092544,3,81713
55501,1465606.93812595,1063106.15777606,1,81509
55501,1465606.93812595,1063106.15777606,2,81784
55502,1467463.34173907,1063498.26217107,1,81510
55502,1467463.34173907,1063498.26217107,2,81509
55502,1467463.34173907,1063498.26217107,3,81508
55503,1467462.16558398,1062693.63469813,1,81787
55503,1467462.16558398,1062693.63469813,2,81511
55503,1467462.16558398,1062693.63469813,3,81510
55504,1550197.55666253,915708.197248277,1,81644
55504,1550197.55666253,915708.197248277,2,81514
55504,1550197.55666253,915708.197248277,3,81512
55505,1534014.56950059,916376.226250231,1,81514
55505,1534014.56950059,916376.226250231,2,81513
55505,1534014.56950059,916376.226250231,3,81214
55506,1618543.70347289,1072439.25824398,1,81515
55506,1618543.70347289,1072439.25824398,2,79921
55506,1618543.70347289,1072439.25824398,3,81516
55507,1618522.92438177,1072699.19102328,1,81518
55507,1618522.92438177,1072699.19102328,2,81516
55508,1619395.72287574,1079372.84154191,1,80467
55508,1619395.72287574,1079372.84154191,2,81518
55508,1619395.72287574,1079372.84154191,3,81517
55509,1577428.15169674,1137071.43206295,1,81329
55509,1577428.15169674,1137071.43206295,2,81520
55509,1577428.15169674,1137071.43206295,3,81519
55510,1320490.73953652,1071672.10600009,1,81521
55510,1320490.73953652,1071672.10600009,2,82291
55510,1320490.73953652,1071672.10600009,3,81523
55511,1349436.99721741,1080591.49127413,1,81522
55511,1349436.99721741,1080591.49127413,2,81524
55511,1349436.99721741,1080591.49127413,3,82186
55512,1351042.67386672,1080551.70357707,1,81977
55512,1351042.67386672,1080551.70357707,2,81526
55512,1351042.67386672,1080551.70357707,3,81524
55513,1320435.6500718,1070065.40838417,1,81651
55513,1320435.6500718,1070065.40838417,2,81525
55513,1320435.6500718,1070065.40838417,3,81521
55514,1472263.65532238,1008933.70249465,1,81529
55514,1472263.65532238,1008933.70249465,2,81527
55514,1472263.65532238,1008933.70249465,3,81480
55515,1475769.04402468,1009416.75445439,1,81528
55515,1475769.04402468,1009416.75445439,2,79933
55515,1475769.04402468,1009416.75445439,3,82078
55516,1701068.51987268,927529.947595103,1,81532
55516,1701068.51987268,927529.947595103,2,81530
55516,1701068.51987268,927529.947595103,3,80887
55517,1701685.13359295,929112.173515274,1,81182
55517,1701685.13359295,929112.173515274,2,81532
55517,1701685.13359295,929112.173515274,3,81531
55518,1714535.57423059,1091633.48373744,1,81536
55518,1714535.57423059,1091633.48373744,2,81533
55518,1714535.57423059,1091633.48373744,3,81534
55519,1704896.91215152,1091397.62708518,1,81534
55519,1704896.91215152,1091397.62708518,2,81176
55519,1704896.91215152,1091397.62708518,3,81538
55520,1732324.55615503,1092138.77870371,1,81535
55520,1732324.55615503,1092138.77870371,2,80323
55520,1732324.55615503,1092138.77870371,3,81536
55521,1714114.69642873,1105332.99594301,1,80074
55521,1714114.69642873,1105332.99594301,2,82119
55521,1714114.69642873,1105332.99594301,3,81537
55522,1703425.96560864,1101133.57906294,1,81539
55522,1703425.96560864,1101133.57906294,2,81538
55523,1649873.20987348,954468.337726788,1,82180
55523,1649873.20987348,954468.337726788,2,81541
