rn,state,cid,tract,pop,white,black,hispanic,total_vap,black_vap,hispanic_vap
147,15,3,7503,5098.0,621.0,28.0,436.0,4177,28,168
148,15,3,7504,3447.0,175.0,38.0,533.0,2447,32,293
149,15,3,7505,5794.0,795.0,22.0,468.0,4860,22,386
150,15,3,7506,290.0,168.0,42.0,16.0,175,28,11
151,15,3,7701,4425.0,951.0,0.0,481.0,3355,0,266
152,15,3,7702,4837.0,826.0,0.0,147.0,3807,0,115
153,15,3,7804,2150.0,87.0,0.0,295.0,1796,0,192
154,15,3,7805,5106.0,373.0,34.0,781.0,3893,34,486
155,15,3,7807,5277.0,1026.0,381.0,479.0,4503,381,445
156,15,3,7808,3421.0,234.0,52.0,484.0,2492,52,205
157,15,3,7809,3329.0,183.0,0.0,228.0,2641,0,112
158,15,3,7810,5214.0,689.0,23.0,192.0,4316,22,159
159,15,3,7811,4635.0,638.0,128.0,226.0,3958,120,200
160,15,3,8001,2026.0,78.0,0.0,361.0,1619,0,207
