rn,state,cid,tract,pop,white,black,hispanic
488,48,29,191807,4469.0,3875.0,162.0,1770.0
489,48,29,191808,3989.0,3594.0,188.0,924.0
490,48,29,191809,7042.0,6199.0,209.0,2769.0
491,48,29,191810,5439.0,4209.0,284.0,1446.0
492,48,29,191811,4886.0,3783.0,282.0,1271.0
493,48,29,191812,4856.0,4046.0,223.0,1426.0
494,48,29,191813,6711.0,5658.0,342.0,2168.0
495,48,29,191814,4578.0,3865.0,49.0,1878.0
496,48,29,191815,5499.0,4325.0,236.0,1818.0
497,48,29,191816,3007.0,2671.0,14.0,959.0
498,48,29,191817,11921.0,9943.0,374.0,3970.0
499,48,29,191900,5224.0,3525.0,849.0,3783.0
500,48,29,192000,5317.0,4419.0,271.0,2517.0
501,48,29,192100,2879.0,2625.0,94.0,1604.0
502,48,29,192200,1555.0,978.0,95.0,992.0
503,48,29,192300,4407.0,4171.0,112.0,1654.0
504,48,29,980001,0.0,0.0,0.0,0.0
505,48,29,980002,22.0,22.0,0.0,22.0
506,48,29,980003,1332.0,1078.0,127.0,251.0
507,48,29,980004,0.0,0.0,0.0,0.0
508,48,29,980005,26.0,12.0,0.0,4.0
509,48,29,980100,520.0,331.0,54.0,105.0
510,48,31,950100,4812.0,4607.0,61.0,780.0
511,48,31,950200,5911.0,5349.0,4.0,1254.0
512,48,33,950100,705.0,680.0,0.0,62.0
513,48,35,950100,4221.0,4055.0,0.0,854.0
514,48,35,950200,1696.0,1531.0,78.0,421.0
515,48,35,950300,1582.0,1557.0,0.0,72.0
516,48,35,950400,3202.0,3095.0,0.0,286.0
517,48,35,950500,3012.0,2627.0,118.0,798.0
518,48,35,950600,1643.0,1630.0,0.0,187.0
519,48,35,950700,2615.0,2428.0,73.0,411.0
520,48,37,10100,5588.0,2996.0,2214.0,297.0
521,48,37,10400,4257.0,1409.0,2657.0,140.0
522,48,37,10500,2633.0,798.0,1749.0,291.0
523,48,37,10600,1666.0,263.0,1347.0,77.0
524,48,37,10700,4711.0,2301.0,1977.0,536.0
525,48,37,10800,5000.0,1873.0,2569.0,731.0
526,48,37,10901,7163.0,6337.0,567.0,61.0
527,48,37,10902,7621.0,5823.0,1055.0,978.0
528,48,37,11000,7543.0,5245.0,2119.0,388.0
529,48,37,11100,7040.0,4665.0,1989.0,530.0
530,48,37,11200,6162.0,5777.0,158.0,326.0
531,48,37,11300,5554.0,4621.0,542.0,535.0
532,48,37,11401,8209.0,7012.0,784.0,231.0
533,48,37,11402,2120.0,1941.0,81.0,19.0
534,48,37,11501,7473.0,5085.0,1163.0,1076.0
535,48,37,11502,3159.0,2238.0,807.0,70.0
536,48,37,11600,4929.0,3918.0,831.0,240.0
537,48,37,11700,2327.0,2211.0,0.0,90.0
538,48,39,660100,4763.0,4167.0,177.0,770.0
539,48,39,660200,5893.0,4807.0,430.0,989.0
540,48,39,660300,10768.0,8810.0,1105.0,2942.0
541,48,39,660400,9868.0,7540.0,751.0,2550.0
542,48,39,660500,9363.0,7431.0,731.0,3149.0
543,48,39,660601,12355.0,6658.0,2589.0,1745.0
544,48,39,660602,33655.0,15008.0,9517.0,7685.0
545,48,39,660701,15483.0,8781.0,3772.0,2098.0
546,48,39,660702,14324.0,7685.0,3389.0,2405.0
547,48,39,660801,9556.0,6701.0,1141.0,3458.0
548,48,39,660802,7722.0,5285.0,1142.0,2118.0
549,48,39,660900,6977.0,6102.0,101.0,3634.0
550,48,39,661000,6513.0,6331.0,15.0,2876.0
551,48,39,661100,3280.0,2922.0,155.0,1330.0
552,48,39,661200,4214.0,3855.0,66.0,1308.0
553,48,39,661300,2721.0,2567.0,78.0,1182.0
554,48,39,661400,7015.0,6653.0,118.0,2640.0
555,48,39,661501,5402.0,4981.0,152.0,1896.0
556,48,39,661502,4433.0,4052.0,145.0,956.0
557,48,39,661601,6288.0,5669.0,298.0,2245.0
558,48,39,661602,2885.0,2772.0,36.0,1294.0
559,48,39,661700,2514.0,2375.0,93.0,662.0
560,48,39,661800,6204.0,4165.0,346.0,2135.0
561,48,39,661900,13884.0,9531.0,3494.0,5591.0
562,48,39,662000,6106.0,5304.0,393.0,1341.0
563,48,39,662100,5724.0,4133.0,999.0,1972.0
564,48,39,662200,6132.0,5058.0,682.0,1901.0
565,48,39,662300,4926.0,3616.0,842.0,790.0
566,48,39,662400,5685.0,5116.0,229.0,1140.0
567,48,39,662500,2552.0,2034.0,365.0,735.0
568,48,39,662600,3542.0,2946.0,466.0,511.0
569,48,39,662700,2548.0,2092.0,193.0,472.0
570,48,39,662800,5939.0,4806.0,957.0,616.0
571,48,39,662900,5039.0,4284.0,353.0,1222.0
572,48,39,663000,3907.0,3071.0,809.0,918.0
573,48,39,663100,6749.0,5447.0,908.0,1424.0
574,48,39,663200,4949.0,4283.0,198.0,1235.0
575,48,39,663300,2168.0,1943.0,75.0,606.0
576,48,39,663400,7554.0,5622.0,678.0,1994.0
577,48,39,663500,6095.0,4653.0,579.0,1917.0
578,48,39,663600,5235.0,4719.0,165.0,831.0
579,48,39,663700,3531.0,2927.0,458.0,1121.0
580,48,39,663800,6150.0,4886.0,964.0,2390.0
581,48,39,663900,2033.0,1556.0,177.0,1127.0
582,48,39,664000,4093.0,3457.0,482.0,2282.0
583,48,39,664100,5686.0,4734.0,392.0,2668.0
584,48,39,664200,2041.0,1890.0,50.0,410.0
585,48,39,664300,5801.0,4776.0,860.0,3724.0
586,48,39,664400,6327.0,5081.0,522.0,3657.0
587,48,39,664501,5149.0,4524.0,480.0,1349.0
588,48,39,990000,0.0,0.0,0.0,0.0
589,48,41,101,7634.0,5852.0,781.0,1674.0
590,48,41,102,5853.0,5158.0,170.0,316.0
591,48,41,103,1807.0,1660.0,49.0,110.0
592,48,41,201,6593.0,4499.0,1253.0,1625.0
593,48,41,202,7862.0,5541.0,1161.0,3295.0
594,48,41,300,7832.0,4539.0,1715.0,4209.0
595,48,41,400,5059.0,2847.0,1691.0,1496.0
596,48,41,500,6118.0,2226.0,2804.0,2761.0
597,48,41,603,4783.0,2426.0,798.0,3391.0
598,48,41,604,5902.0,2724.0,929.0,4348.0
599,48,41,700,3000.0,1874.0,412.0,1715.0
600,48,41,800,4866.0,4209.0,261.0,1417.0
601,48,41,900,2723.0,1503.0,405.0,1776.0
602,48,41,1000,8362.0,5063.0,880.0,2793.0
603,48,41,1100,4704.0,3504.0,304.0,1373.0
604,48,41,1301,2743.0,2357.0,141.0,350.0
605,48,41,1302,4108.0,3427.0,172.0,691.0
606,48,41,1303,5673.0,3720.0,625.0,987.0
607,48,41,1400,2909.0,1947.0,159.0,528.0
608,48,41,1601,4766.0,3000.0,688.0,637.0
609,48,41,1604,5231.0,3861.0,186.0,588.0
610,48,41,1605,3734.0,2066.0,914.0,769.0
611,48,41,1606,3302.0,2620.0,122.0,692.0
612,48,41,1701,5237.0,3828.0,371.0,1076.0
613,48,41,1702,3290.0,2209.0,856.0,496.0
614,48,41,1801,4716.0,3983.0,524.0,783.0
615,48,41,1803,6699.0,5118.0,311.0,873.0
616,48,41,1804,1147.0,765.0,179.0,309.0
617,48,41,1900,5852.0,5040.0,546.0,421.0
618,48,41,2001,4959.0,4513.0,94.0,602.0
619,48,41,2002,6858.0,5747.0,478.0,655.0
620,48,41,2006,1671.0,1061.0,16.0,117.0
621,48,41,2007,7327.0,6185.0,558.0,624.0
622,48,41,2008,7269.0,5984.0,515.0,769.0
623,48,41,2009,4414.0,3940.0,3.0,292.0
624,48,41,2010,2840.0,2447.0,41.0,460.0
625,48,41,2011,3519.0,3405.0,50.0,610.0
626,48,41,2012,6981.0,6129.0,263.0,949.0
627,48,41,2013,6088.0,5825.0,163.0,1271.0
628,48,41,2014,1781.0,1505.0,176.0,200.0
629,48,41,2015,9059.0,7440.0,307.0,1981.0
630,48,41,980000,0.0,0.0,0.0,0.0
631,48,43,950300,4220.0,3932.0,122.0,1430.0
632,48,43,950400,2047.0,1928.0,0.0,1680.0
633,48,43,950500,2968.0,2749.0,1.0,893.0
634,48,45,950200,1670.0,1500.0,72.0,544.0
635,48,47,950100,1869.0,1587.0,0.0,1749.0
636,48,47,950200,5352.0,4544.0,6.0,4956.0
637,48,49,950100,2071.0,1991.0,0.0,166.0
638,48,49,950200,4137.0,4003.0,39.0,419.0
639,48,49,950300,3434.0,3353.0,14.0,425.0
640,48,49,950500,2893.0,2713.0,149.0,480.0
641,48,49,950600,2573.0,2271.0,149.0,1009.0
642,48,49,950700,1567.0,1127.0,238.0,582.0
643,48,49,950800,2888.0,2483.0,215.0,1248.0
644,48,49,950900,4257.0,3682.0,474.0,991.0
645,48,49,951000,2489.0,2274.0,58.0,618.0
646,48,49,951100,4158.0,3839.0,117.0,732.0
647,48,49,951200,4087.0,3878.0,18.0,639.0
648,48,49,951300,3279.0,3025.0,158.0,522.0
649,48,51,970100,1240.0,997.0,105.0,77.0
650,48,51,970200,4075.0,3378.0,237.0,875.0
651,48,51,970300,4241.0,2893.0,773.0,873.0
652,48,51,970400,3071.0,2514.0,457.0,669.0
653,48,51,970500,4666.0,3831.0,547.0,914.0
654,48,53,960100,6266.0,5860.0,131.0,1186.0
655,48,53,960200,3192.0,3049.0,123.0,418.0
656,48,53,960300,6772.0,6194.0,222.0,1403.0
657,48,53,960400,5203.0,4937.0,1.0,1013.0
658,48,53,960500,6229.0,5644.0,0.0,2475.0
659,48,53,960600,4019.0,3886.0,52.0,351.0
660,48,53,960700,6621.0,6057.0,357.0,1878.0
661,48,53,960800,5842.0,5515.0,151.0,688.0
662,48,55,960101,6211.0,4857.0,120.0,3609.0
663,48,55,960102,3470.0,2794.0,228.0,1076.0
664,48,55,960200,5027.0,2925.0,694.0,2821.0
665,48,55,960300,4453.0,3359.0,255.0,2022.0
666,48,55,960400,3946.0,2960.0,111.0,2615.0
667,48,55,960500,8360.0,5467.0,820.0,4590.0
668,48,55,960600,2020.0,1851.0,63.0,150.0
669,48,55,960700,5860.0,4788.0,494.0,2437.0
670,48,57,100,5720.0,4841.0,152.0,2562.0
671,48,57,200,4302.0,3561.0,386.0,2933.0
672,48,57,300,1448.0,1315.0,42.0,322.0
673,48,57,400,6486.0,5753.0,35.0,3469.0
674,48,57,500,3710.0,3516.0,9.0,1063.0
675,48,59,30101,4769.0,4487.0,84.0,367.0
676,48,59,30102,4324.0,4022.0,142.0,274.0
677,48,59,30200,4439.0,4249.0,4.0,589.0
678,48,61,10100,8470.0,8133.0,15.0,6643.0
679,48,61,10201,2369.0,2229.0,0.0,2059.0
680,48,61,10203,7192.0,6597.0,284.0,5649.0
681,48,61,10301,5727.0,5461.0,0.0,5526.0
682,48,61,10302,8611.0,8375.0,0.0,6796.0
683,48,61,10401,5746.0,5384.0,25.0,5340.0
684,48,61,10402,6816.0,6394.0,120.0,4984.0
685,48,61,10500,2393.0,2290.0,35.0,2311.0
686,48,61,10601,8407.0,7853.0,36.0,6858.0
687,48,61,10602,1585.0,1510.0,10.0,999.0
688,48,61,10700,2989.0,2897.0,0.0,2384.0
689,48,61,10800,6906.0,6680.0,90.0,5215.0
690,48,61,10900,1504.0,1388.0,6.0,1449.0
691,48,61,11000,3202.0,2780.0,0.0,3172.0
692,48,61,11100,2534.0,2407.0,3.0,2463.0
693,48,61,11200,1571.0,1452.0,38.0,1409.0
694,48,61,11301,1634.0,1579.0,0.0,1057.0
695,48,61,11302,4056.0,3738.0,24.0,2171.0
696,48,61,11400,7046.0,6115.0,0.0,6370.0
697,48,61,11500,5816.0,5060.0,31.0,5475.0
698,48,61,11600,6692.0,6170.0,0.0,6586.0
699,48,61,11700,6574.0,5319.0,1.0,6406.0
700,48,61,11801,5996.0,5488.0,249.0,5080.0
701,48,61,11802,4545.0,3889.0,189.0,3963.0
702,48,61,11901,5701.0,5417.0,13.0,5030.0
703,48,61,11902,4831.0,4483.0,35.0,3941.0
704,48,61,11903,2826.0,2658.0,0.0,2742.0
705,48,61,12001,6428.0,5986.0,71.0,4446.0
706,48,61,12002,6047.0,5713.0,24.0,4505.0
707,48,61,12101,4335.0,3822.0,6.0,3115.0
708,48,61,12102,6319.0,5541.0,11.0,6158.0
709,48,61,12200,12381.0,10665.0,34.0,11017.0
710,48,61,12301,4943.0,4367.0,40.0,2516.0
711,48,61,12304,4505.0,3834.0,45.0,3197.0
712,48,61,12305,3221.0,3005.0,16.0,818.0
713,48,61,12401,7500.0,6125.0,40.0,7064.0
714,48,61,12402,5503.0,5058.0,10.0,4876.0
715,48,61,12504,17104.0,16155.0,57.0,15955.0
716,48,61,12505,9447.0,8506.0,0.0,9080.0
717,48,61,12506,3601.0,3350.0,0.0,2752.0
718,48,61,12507,6370.0,6029.0,18.0,6200.0
719,48,61,12508,3812.0,3780.0,0.0,3251.0
720,48,61,12607,2850.0,2549.0,0.0,2834.0
721,48,61,12608,4224.0,4026.0,23.0,3663.0
722,48,61,12609,7756.0,7393.0,18.0,7390.0
723,48,61,12612,6132.0,5801.0,45.0,5620.0
724,48,61,12613,4800.0,4222.0,46.0,4217.0
725,48,61,12700,5676.0,5352.0,0.0,5332.0
726,48,61,12800,5219.0,4871.0,98.0,5087.0
727,48,61,12900,4783.0,4335.0,30.0,4117.0
728,48,61,13002,4517.0,4259.0,6.0,3955.0
729,48,61,13003,2072.0,1997.0,0.0,2003.0
730,48,61,13004,3037.0,2764.0,0.0,2763.0
731,48,61,13102,4772.0,4453.0,0.0,4341.0
732,48,61,13104,4120.0,3868.0,0.0,3690.0
733,48,61,13106,4512.0,4065.0,0.0,4374.0
734,48,61,13203,2039.0,1960.0,6.0,1952.0
735,48,61,13204,2473.0,2121.0,46.0,2381.0
736,48,61,13205,3778.0,3431.0,41.0,3732.0
737,48,61,13206,3376.0,3163.0,11.0,3272.0
738,48,61,13207,5017.0,4511.0,0.0,4706.0
739,48,61,13303,4118.0,3884.0,24.0,3739.0
740,48,61,13305,4611.0,4357.0,0.0,4451.0
741,48,61,13306,2543.0,2414.0,0.0,2523.0
742,48,61,13307,1906.0,1899.0,0.0,1896.0
743,48,61,13308,3404.0,3224.0,9.0,3313.0
744,48,61,13309,3052.0,2897.0,0.0,3020.0
745,48,61,13401,2097.0,1850.0,8.0,1966.0
746,48,61,13402,1905.0,1793.0,0.0,1905.0
747,48,61,13500,2143.0,2033.0,3.0,1896.0
748,48,61,13600,3083.0,3032.0,0.0,2879.0
749,48,61,13700,3957.0,3672.0,0.0,3929.0
750,48,61,13801,2955.0,2865.0,6.0,2878.0
751,48,61,13802,4280.0,3970.0,22.0,4107.0
752,48,61,13901,2831.0,2763.0,17.0,2798.0
753,48,61,13902,3777.0,3500.0,26.0,3756.0
754,48,61,13903,4100.0,3718.0,0.0,4076.0
755,48,61,14001,2072.0,1880.0,31.0,1933.0
756,48,61,14002,2663.0,2509.0,36.0,2548.0
757,48,61,14100,12327.0,11384.0,0.0,11951.0
758,48,61,14200,5323.0,4709.0,11.0,4951.0
759,48,61,14300,4607.0,4229.0,23.0,4281.0
760,48,61,14400,17279.0,15825.0,121.0,15394.0
761,48,61,14500,8506.0,7670.0,103.0,7424.0
762,48,61,980001,0.0,0.0,0.0,0.0
763,48,61,980100,0.0,0.0,0.0,0.0
764,48,63,950101,3179.0,2386.0,472.0,540.0
765,48,63,950102,4365.0,3530.0,548.0,367.0
766,48,63,950200,4972.0,3096.0,1162.0,1968.0
767,48,65,950100,2278.0,2204.0,1.0,192.0
768,48,65,950200,3790.0,3595.0,64.0,388.0
769,48,67,950100,6838.0,5654.0,870.0,307.0
770,48,67,950200,2338.0,1775.0,545.0,30.0
771,48,67,950300,2064.0,1629.0,351.0,24.0
772,48,67,950400,5250.0,3533.0,1615.0,212.0
773,48,67,950500,2695.0,2451.0,146.0,125.0
774,48,67,950600,5770.0,4885.0,673.0,352.0
775,48,67,950700,5373.0,4052.0,1039.0,196.0
776,48,69,950100,1306.0,1249.0,0.0,392.0
777,48,69,950200,4391.0,3895.0,19.0,3113.0
778,48,69,950300,2251.0,1879.0,26.0,1427.0
779,48,71,710100,8119.0,7378.0,421.0,969.0
780,48,71,710200,17092.0,14423.0,1151.0,4245.0
781,48,71,710300,2426.0,1573.0,658.0,170.0
782,48,71,710401,5880.0,4918.0,469.0,1184.0
783,48,71,710500,3734.0,3025.0,258.0,1204.0
784,48,71,710600,0.0,0.0,0.0,0.0
785,48,73,950100,4729.0,4198.0,368.0,1674.0
786,48,73,950200,6082.0,5667.0,148.0,622.0
787,48,73,950300,7171.0,6334.0,543.0,1415.0
788,48,73,950400,1680.0,751.0,863.0,531.0
789,48,73,950500,3851.0,2550.0,987.0,1731.0
790,48,73,950600,5561.0,4417.0,617.0,1385.0
791,48,73,950700,4356.0,3152.0,866.0,1992.0
792,48,73,950801,3945.0,3488.0,329.0,194.0
793,48,73,950802,4144.0,3614.0,403.0,547.0
794,48,73,950900,4261.0,2859.0,1185.0,695.0
795,48,73,951000,3515.0,2560.0,880.0,306.0
796,48,73,951100,1872.0,1548.0,270.0,112.0
797,48,75,950100,1960.0,1409.0,413.0,582.0
798,48,75,950200,5099.0,4292.0,267.0,865.0
799,48,77,30200,3231.0,3118.0,47.0,108.0
800,48,77,30301,4574.0,4369.0,8.0,235.0
801,48,77,30302,2674.0,2449.0,20.0,221.0
802,48,79,950100,2993.0,2566.0,118.0,1683.0
803,48,81,950100,1655.0,1569.0,25.0,294.0
804,48,81,950200,1583.0,1482.0,0.0,382.0
805,48,83,950300,4524.0,4282.0,125.0,850.0
806,48,83,950600,1404.0,1305.0,0.0,197.0
807,48,83,950700,2608.0,2386.0,77.0,428.0
808,48,85,30100,6474.0,6338.0,61.0,426.0
809,48,85,30201,2881.0,2783.0,54.0,422.0
810,48,85,30202,2077.0,1894.0,11.0,202.0
811,48,85,30203,16697.0,14050.0,1795.0,2742.0
812,48,85,30301,4967.0,4182.0,405.0,867.0
813,48,85,30302,2604.0,2256.0,152.0,115.0
814,48,85,30303,6799.0,6085.0,325.0,575.0
815,48,85,30304,3212.0,2947.0,158.0,364.0
816,48,85,30305,9302.0,8301.0,161.0,1438.0
817,48,85,30403,5979.0,4460.0,159.0,1372.0
818,48,85,30404,5778.0,4055.0,465.0,710.0
819,48,85,30405,4972.0,3468.0,566.0,693.0
820,48,85,30406,3268.0,2447.0,68.0,1563.0
821,48,85,30407,4080.0,3386.0,203.0,525.0
822,48,85,30408,7137.0,5130.0,565.0,2855.0
823,48,85,30504,3011.0,2054.0,273.0,307.0
824,48,85,30505,3705.0,2397.0,232.0,320.0
825,48,85,30506,2945.0,2333.0,161.0,81.0
826,48,85,30507,1864.0,1397.0,63.0,153.0
827,48,85,30508,6070.0,5237.0,159.0,655.0
828,48,85,30509,2420.0,1552.0,154.0,140.0
829,48,85,30510,3025.0,2034.0,209.0,485.0
830,48,85,30511,5414.0,4126.0,241.0,505.0
831,48,85,30512,4659.0,3386.0,29.0,363.0
832,48,85,30513,7462.0,5204.0,1115.0,1247.0
833,48,85,30514,7321.0,5477.0,1084.0,933.0
834,48,85,30515,6587.0,4941.0,971.0,886.0
835,48,85,30516,6358.0,4515.0,834.0,1391.0
836,48,85,30517,6156.0,5004.0,388.0,606.0
837,48,85,30518,3105.0,1989.0,104.0,338.0
838,48,85,30519,2282.0,1569.0,368.0,272.0
839,48,85,30520,5873.0,3472.0,1173.0,847.0
840,48,85,30521,3833.0,2239.0,590.0,476.0
841,48,85,30522,6961.0,4275.0,645.0,843.0
842,48,85,30523,9805.0,7275.0,736.0,1204.0
843,48,85,30524,2417.0,1641.0,571.0,452.0
844,48,85,30525,6549.0,5636.0,594.0,525.0
845,48,85,30526,9543.0,7799.0,845.0,1148.0
846,48,85,30527,4859.0,3803.0,655.0,716.0
847,48,85,30528,7732.0,6362.0,521.0,740.0
848,48,85,30529,3228.0,2396.0,627.0,307.0
849,48,85,30530,6142.0,5644.0,136.0,308.0
850,48,85,30531,6114.0,5117.0,373.0,421.0
851,48,85,30601,9226.0,8549.0,355.0,755.0
852,48,85,30603,7461.0,5943.0,1247.0,1610.0
853,48,85,30604,2832.0,2191.0,398.0,432.0
854,48,85,30605,7616.0,5152.0,1458.0,1549.0
855,48,85,30701,3672.0,2798.0,379.0,1508.0
856,48,85,30702,4735.0,4338.0,263.0,1902.0
857,48,85,30801,3804.0,2968.0,687.0,734.0
858,48,85,30802,5749.0,4345.0,893.0,2163.0
859,48,85,30900,10102.0,8005.0,1308.0,6165.0
860,48,85,31001,7838.0,7357.0,101.0,2431.0
861,48,85,31003,4481.0,3930.0,448.0,1035.0
862,48,85,31004,6064.0,5466.0,364.0,1873.0
863,48,85,31100,9203.0,8134.0,480.0,1726.0
864,48,85,31201,5312.0,4750.0,150.0,955.0
865,48,85,31202,4285.0,3558.0,540.0,568.0
866,48,85,31308,6569.0,5458.0,562.0,1278.0
867,48,85,31309,9088.0,6181.0,1323.0,1793.0
868,48,85,31310,10126.0,8218.0,756.0,1572.0
869,48,85,31311,10936.0,8765.0,713.0,1836.0
870,48,85,31312,6648.0,5062.0,494.0,845.0
871,48,85,31313,13192.0,8750.0,1066.0,1491.0
872,48,85,31314,2837.0,2715.0,26.0,212.0
873,48,85,31315,18553.0,12176.0,3685.0,2515.0
874,48,85,31316,6749.0,2969.0,639.0,751.0
875,48,85,31317,8916.0,5303.0,1685.0,901.0
876,48,85,31405,20743.0,14321.0,694.0,1443.0
877,48,85,31406,17773.0,13348.0,1628.0,1833.0
878,48,85,31407,7809.0,7444.0,1.0,251.0
879,48,85,31408,3455.0,2614.0,316.0,254.0
880,48,85,31409,11104.0,7464.0,876.0,1034.0
881,48,85,31410,8973.0,6655.0,1005.0,960.0
882,48,85,31411,5480.0,3173.0,885.0,438.0
883,48,85,31504,6905.0,5955.0,425.0,760.0
884,48,85,31505,8552.0,5690.0,388.0,419.0
885,48,85,31506,8835.0,6637.0,1126.0,2375.0
886,48,85,31507,5207.0,3764.0,473.0,487.0
887,48,85,31508,6409.0,4665.0,827.0,938.0
888,48,85,31611,3935.0,2784.0,815.0,969.0
889,48,85,31612,6137.0,4881.0,67.0,422.0
890,48,85,31613,5109.0,4653.0,100.0,852.0
891,48,85,31621,5819.0,4509.0,400.0,543.0
892,48,85,31622,5741.0,3988.0,479.0,432.0
893,48,85,31623,2700.0,2125.0,267.0,698.0
894,48,85,31624,4043.0,2626.0,656.0,1467.0
895,48,85,31625,4685.0,4018.0,167.0,369.0
896,48,85,31626,2440.0,1910.0,149.0,131.0
897,48,85,31627,5423.0,4728.0,348.0,807.0
898,48,85,31628,3605.0,2943.0,228.0,568.0
899,48,85,31629,3908.0,3177.0,230.0,1001.0
900,48,85,31630,4482.0,3444.0,202.0,370.0
901,48,85,31631,5019.0,3044.0,1009.0,399.0
902,48,85,31632,5782.0,3630.0,351.0,392.0
903,48,85,31633,3770.0,2751.0,565.0,448.0
904,48,85,31634,3321.0,2638.0,120.0,955.0
905,48,85,31635,4409.0,2708.0,766.0,797.0
906,48,85,31636,6748.0,4679.0,343.0,531.0
907,48,85,31637,6813.0,4717.0,192.0,369.0
908,48,85,31638,7433.0,3560.0,158.0,403.0
909,48,85,31639,6418.0,4068.0,639.0,791.0
910,48,85,31640,8168.0,4875.0,1371.0,369.0
911,48,85,31641,6743.0,2599.0,319.0,269.0
912,48,85,31642,4658.0,3272.0,177.0,331.0
913,48,85,31643,4812.0,3267.0,284.0,400.0
914,48,85,31645,2026.0,1611.0,52.0,28.0
915,48,85,31646,5705.0,4099.0,171.0,351.0
916,48,85,31647,3037.0,2304.0,179.0,191.0
917,48,85,31648,7460.0,5115.0,536.0,351.0
918,48,85,31649,4438.0,3552.0,183.0,119.0
919,48,85,31652,7565.0,4077.0,465.0,404.0
920,48,85,31653,7390.0,4998.0,463.0,843.0
921,48,85,31654,4036.0,2711.0,103.0,251.0
922,48,85,31655,4619.0,2894.0,437.0,620.0
923,48,85,31656,2613.0,1785.0,209.0,212.0
924,48,85,31657,2299.0,1499.0,245.0,120.0
925,48,85,31658,4632.0,3433.0,288.0,567.0
926,48,85,31659,1966.0,827.0,90.0,232.0
927,48,85,31660,4301.0,1646.0,502.0,340.0
928,48,85,31661,3030.0,1144.0,36.0,150.0
929,48,85,31662,5125.0,2493.0,444.0,225.0
930,48,85,31663,3594.0,2301.0,40.0,345.0
931,48,85,31664,4193.0,2730.0,208.0,113.0
932,48,85,31704,3911.0,2825.0,448.0,823.0
933,48,85,31706,2108.0,1757.0,23.0,82.0
934,48,85,31708,3875.0,2427.0,671.0,411.0
935,48,85,31709,4498.0,2653.0,619.0,460.0
936,48,85,31711,3140.0,2260.0,454.0,143.0
937,48,85,31712,5333.0,2619.0,1020.0,966.0
938,48,85,31713,4017.0,1438.0,955.0,691.0
939,48,85,31714,6263.0,2605.0,2105.0,1115.0
940,48,85,31715,2607.0,1913.0,241.0,233.0
941,48,85,31716,2230.0,1659.0,208.0,273.0
942,48,85,31717,2216.0,861.0,386.0,288.0
943,48,85,31718,2704.0,2154.0,68.0,162.0
944,48,85,31719,1739.0,972.0,93.0,98.0
945,48,85,31720,4643.0,983.0,682.0,1966.0
946,48,85,31802,5822.0,4119.0,485.0,967.0
947,48,85,31804,4048.0,3216.0,98.0,558.0
948,48,85,31805,5360.0,4595.0,9.0,459.0
949,48,85,31806,2151.0,732.0,144.0,360.0
950,48,85,31807,4964.0,4422.0,75.0,552.0
951,48,85,31900,4942.0,3546.0,617.0,3073.0
952,48,85,32003,5639.0,4146.0,809.0,2935.0
953,48,85,32004,7725.0,5732.0,986.0,3056.0
954,48,85,32008,3969.0,3233.0,266.0,1033.0
955,48,85,32009,7150.0,4272.0,699.0,755.0
956,48,85,32010,5064.0,3524.0,929.0,1664.0
957,48,85,32011,6670.0,3687.0,607.0,457.0
958,48,85,32012,4152.0,3454.0,358.0,2257.0
959,48,85,32013,6219.0,3009.0,1000.0,1725.0
960,48,87,950300,3058.0,2562.0,106.0,960.0
961,48,89,750100,4923.0,3244.0,1316.0,2047.0
962,48,89,750200,1808.0,1633.0,75.0,530.0
963,48,89,750300,4914.0,4178.0,604.0,932.0
964,48,89,750400,5338.0,4512.0,225.0,1178.0
965,48,89,750500,3774.0,3053.0,611.0,1093.0
966,48,91,310100,3478.0,3194.0,82.0,1501.0
967,48,91,310200,2852.0,2560.0,26.0,1566.0
968,48,91,310300,7308.0,6906.0,193.0,1589.0
969,48,91,310401,5310.0,4502.0,171.0,3949.0
970,48,91,310403,6005.0,5272.0,155.0,2228.0
971,48,91,310404,4247.0,3642.0,52.0,1657.0
972,48,91,310501,4015.0,3579.0,96.0,1774.0
973,48,91,310502,5378.0,4779.0,207.0,2187.0
974,48,91,310503,3968.0,3789.0,7.0,1042.0
975,48,91,310603,3340.0,2992.0,62.0,574.0
976,48,91,310604,2800.0,2495.0,18.0,286.0
977,48,91,310605,5245.0,4967.0,55.0,884.0
978,48,91,310606,4810.0,4281.0,112.0,606.0
979,48,91,310607,4689.0,4337.0,72.0,753.0
980,48,91,310608,3401.0,3255.0,8.0,786.0
981,48,91,310701,6552.0,6305.0,7.0,461.0
982,48,91,310702,5462.0,5362.0,23.0,754.0
983,48,91,310703,5565.0,5328.0,28.0,967.0
984,48,91,310704,6824.0,5233.0,65.0,2123.0
985,48,91,310801,5715.0,5066.0,257.0,1005.0
986,48,91,310802,6889.0,6069.0,449.0,1445.0
987,48,91,310901,4673.0,4539.0,45.0,623.0
988,48,91,310902,6654.0,6206.0,154.0,1694.0
989,48,91,310903,4452.0,4193.0,11.0,978.0
990,48,93,950100,4272.0,3995.0,22.0,801.0
991,48,93,950200,3349.0,3287.0,14.0,330.0
992,48,93,950300,4019.0,3876.0,20.0,1839.0
993,48,93,950400,1983.0,1917.0,1.0,689.0
994,48,95,950300,4086.0,3822.0,21.0,2265.0
995,48,97,100,5556.0,5119.0,107.0,642.0
