rn,state,cid,tract,bgroup,pop,black,hispanic,total_vap,black_vap,hispanic_vap
1782,37,65,20900,2,1421,1314,10,1121,1035,7
1783,37,65,20900,3,567,438,40,433,341,19
1784,37,65,21000,1,809,375,31,678,289,17
1785,37,65,21000,2,1040,918,17,738,647,9
1786,37,65,21000,3,633,177,7,501,127,4
1787,37,65,21000,4,927,593,11,658,395,8
1788,37,65,21100,1,1717,546,504,1273,405,294
1789,37,65,21100,2,666,383,13,476,245,8
1790,37,65,21100,3,1574,642,126,1159,411,81
1791,37,65,21200,1,1713,990,32,1317,675,19
1792,37,65,21200,2,1191,324,27,1006,282,15
1793,37,65,21200,3,905,371,47,703,257,32
1794,37,65,21200,4,1398,419,33,1181,363,26
1795,37,65,21300,1,1331,423,15,1048,326,10
1796,37,65,21300,2,1976,673,156,1475,523,88
1797,37,65,21300,3,1553,506,176,1156,374,100
1798,37,65,21400,1,1992,358,22,1466,232,14
1799,37,65,21400,2,2149,453,32,1610,347,17
1800,37,65,21500,1,1198,731,43,908,533,22
1801,37,65,21500,2,889,582,3,657,418,1
1802,37,65,21500,3,1226,246,25,962,188,17
1803,37,65,21600,1,1100,303,27,775,205,19
1804,37,65,21600,2,895,135,17,705,98,8
1805,37,65,21600,3,902,224,27,690,166,15
1806,37,67,100,1,2052,776,129,1988,745,127
1807,37,67,200,1,1103,564,67,978,493,52
1808,37,67,301,1,1799,1633,121,1226,1127,71
1809,37,67,302,1,1859,1513,296,1386,1186,160
1810,37,67,400,1,1189,847,317,843,651,176
1811,37,67,400,2,741,650,93,549,499,40
1812,37,67,400,3,1321,1056,254,838,688,139
1813,37,67,500,1,531,433,107,371,318,52
1814,37,67,500,2,700,672,19,400,384,11
1815,37,67,500,3,1160,1039,103,828,765,51
1816,37,67,600,1,1416,1172,203,1095,934,124
1817,37,67,600,2,640,605,25,507,486,16
1818,37,67,700,1,750,651,60,583,520,33
1819,37,67,700,2,1014,893,71,714,648,37
1820,37,67,801,1,2133,2048,39,2125,2040,39
1821,37,67,801,2,929,482,395,495,293,170
1822,37,67,802,1,442,352,63,232,183,30
1823,37,67,802,2,1658,733,391,1240,508,238
1824,37,67,900,1,1052,302,355,781,233,204
1825,37,67,900,2,937,405,216,737,321,125
1826,37,67,900,3,610,101,82,494,82,40
1827,37,67,900,4,909,105,53,879,99,47
1828,37,67,1000,1,709,189,62,599,151,43
1829,37,67,1000,2,2280,347,1375,1477,233,759
1830,37,67,1000,3,939,230,45,743,161,28
1831,37,67,1000,4,724,20,26,577,19,20
1832,37,67,1100,1,715,78,17,638,75,14
1833,37,67,1100,2,687,153,122,554,130,71
1834,37,67,1100,3,852,285,42,760,260,31
1835,37,67,1200,1,666,133,20,583,98,12
1836,37,67,1200,2,1293,34,26,997,19,22
1837,37,67,1300,1,1085,85,32,1042,80,29
1838,37,67,1300,2,2637,177,106,2619,174,106
1839,37,67,1300,3,813,232,11,660,175,9
1840,37,67,1400,1,1948,1257,515,1433,938,341
1841,37,67,1400,2,1762,956,267,1350,714,157
1842,37,67,1500,1,1942,965,673,1299,637,408
1843,37,67,1500,2,1177,594,301,841,420,189
1844,37,67,1500,3,976,457,299,645,298,162
1845,37,67,1601,1,1541,1274,96,1169,984,53
1846,37,67,1601,2,1406,1323,45,1112,1062,16
1847,37,67,1601,3,705,652,16,551,509,9
1848,37,67,1602,1,1519,1256,202,880,761,92
1849,37,67,1602,2,1558,1439,71,1183,1106,40
1850,37,67,1700,1,824,642,151,550,449,78
1851,37,67,1700,2,498,458,29,362,341,18
1852,37,67,1700,3,1425,1237,141,987,874,82
1853,37,67,1700,4,809,233,573,486,175,305
1854,37,67,1700,5,1675,1115,82,1240,828,41
1855,37,67,1800,1,1505,942,301,1108,736,160
1856,37,67,1800,2,971,446,389,649,328,188
1857,37,67,1800,3,759,419,276,524,334,136
1858,37,67,1800,4,972,864,85,752,686,48
1859,37,67,1901,1,1549,637,581,1072,440,346
1860,37,67,1902,1,1193,350,277,899,238,174
1861,37,67,1902,2,724,76,67,607,60,44
1862,37,67,2001,1,961,308,268,655,204,141
1863,37,67,2001,2,1406,717,301,1029,541,174
1864,37,67,2002,1,1289,386,338,937,284,185
1865,37,67,2002,2,1783,511,520,1325,367,310
1866,37,67,2100,1,870,117,54,746,92,29
1867,37,67,2100,2,1281,121,55,1025,84,32
1868,37,67,2200,1,1026,90,86,827,61,62
1869,37,67,2200,2,1310,187,89,1080,145,67
1870,37,67,2200,3,1406,31,39,1133,22,23
1871,37,67,2501,1,760,6,13,606,4,11
1872,37,67,2501,2,747,7,5,516,5,5
1873,37,67,2501,3,1083,20,11,845,16,6
1874,37,67,2502,1,1424,40,42,1105,30,24
1875,37,67,2502,2,1346,31,28,1072,21,19
1876,37,67,2601,1,1406,97,52,1221,76,41
1877,37,67,2601,2,1075,13,20,831,8,17
1878,37,67,2603,1,2379,473,169,1849,344,109
1879,37,67,2603,2,2137,344,135,1692,239,86
1880,37,67,2603,3,800,104,38,630,67,26
1881,37,67,2603,4,1237,241,115,1076,192,84
1882,37,67,2604,1,1158,257,626,761,177,346
1883,37,67,2604,2,1771,442,182,1302,313,100
1884,37,67,2604,3,1966,204,57,1388,147,31
1885,37,67,2604,4,1546,66,35,1058,47,22
1886,37,67,2701,1,2748,1028,1180,1824,722,655
1887,37,67,2701,2,1880,972,526,1349,740,295
1888,37,67,2701,3,1236,513,116,994,403,71
1889,37,67,2702,1,1361,876,221,1007,675,112
1890,37,67,2702,2,1236,769,166,887,533,102
1891,37,67,2702,3,1483,972,128,1067,656,83
1892,37,67,2702,4,1595,697,187,1354,547,120
1893,37,67,2703,1,1844,836,582,1354,593,378
1894,37,67,2703,2,1768,183,51,1672,152,44
1895,37,67,2703,3,1480,627,115,1195,463,78
1896,37,67,2703,4,947,491,45,823,406,35
1897,37,67,2801,1,1194,31,30,921,24,19
1898,37,67,2801,2,983,161,29,762,115,20
1899,37,67,2801,3,2059,149,45,1654,118,20
1900,37,67,2804,1,1110,239,60,883,178,35
1901,37,67,2804,2,1177,278,243,872,200,131
1902,37,67,2804,3,1863,421,762,1213,289,394
1903,37,67,2806,1,836,317,124,685,247,81
1904,37,67,2806,2,2438,757,612,1819,550,357
1905,37,67,2807,1,1905,803,95,1389,522,51
1906,37,67,2807,2,1211,230,42,962,167,25
1907,37,67,2807,3,1915,175,292,1461,120,161
1908,37,67,2808,1,1817,362,192,1379,252,110
1909,37,67,2808,2,1714,84,53,1315,61,33
1910,37,67,2809,1,1282,271,85,1014,204,53
1911,37,67,2809,2,956,67,14,793,50,8
1912,37,67,2901,1,1903,522,389,1363,362,212
1913,37,67,2901,2,1432,108,90,1121,80,49
1914,37,67,2901,3,1449,666,137,1096,465,90
1915,37,67,2903,1,731,248,137,544,190,71
1916,37,67,2903,2,1799,417,292,1328,325,162
1917,37,67,2903,3,645,114,71,503,88,40
1918,37,67,2903,4,653,99,40,501,75,20
1919,37,67,2904,1,1483,133,41,1205,95,26
1920,37,67,2904,2,668,17,17,515,12,7
1921,37,67,3002,1,1335,1108,39,985,826,19
1922,37,67,3002,2,1336,630,48,1056,501,27
1923,37,67,3002,3,1261,177,55,983,138,36
1924,37,67,3003,1,1484,373,84,1141,263,48
1925,37,67,3003,2,1788,221,87,1312,137,52
1926,37,67,3004,1,1898,291,111,1417,192,73
1927,37,67,3004,2,1720,121,35,1377,101,26
1928,37,67,3103,1,1815,111,46,1312,79,23
1929,37,67,3103,2,1911,124,80,1398,97,44
1930,37,67,3103,3,1742,97,43,1362,75,27
1931,37,67,3105,1,1919,414,92,1410,316,54
1932,37,67,3105,2,1730,203,79,1255,145,41
1933,37,67,3106,1,2445,111,61,1920,85,39
1934,37,67,3106,2,654,47,20,497,41,13
1935,37,67,3107,1,1249,161,66,926,96,27
1936,37,67,3107,2,3142,281,240,2417,214,155
1937,37,67,3108,1,2573,167,635,1917,113,365
1938,37,67,3108,2,922,108,148,651,64,84
1939,37,67,3201,1,1407,145,57,1063,101,32
1940,37,67,3201,2,1000,97,30,769,73,20
1941,37,67,3201,3,1739,175,152,1389,123,95
1942,37,67,3201,4,628,58,88,484,45,51
1943,37,67,3202,1,1175,142,272,915,108,165
1944,37,67,3202,2,940,69,488,673,51,297
1945,37,67,3202,3,1789,156,114,1379,105,64
1946,37,67,3307,1,1620,217,83,1231,152,51
1947,37,67,3307,2,1785,318,123,1401,225,87
1948,37,67,3308,1,2617,438,130,1882,302,82
1949,37,67,3308,2,910,88,24,731,67,14
1950,37,67,3308,3,3495,518,275,2559,350,178
1951,37,67,3308,4,858,73,80,586,46,45
1952,37,67,3309,1,697,232,182,506,178,104
1953,37,67,3309,2,1836,1249,331,1362,944,195
1954,37,67,3309,3,2423,929,349,1653,573,182
1955,37,67,3310,1,2138,876,251,1467,560,152
1956,37,67,3310,2,1923,375,219,1351,236,119
1957,37,67,3311,1,1926,321,110,1381,222,60
1958,37,67,3312,1,2692,222,122,2085,163,74
1959,37,67,3313,1,1458,65,43,1166,57,34
1960,37,67,3314,1,1409,137,62,1152,115,44
1961,37,67,3314,2,1762,119,159,1324,88,84
1962,37,67,3315,1,1258,68,20,990,45,14
1963,37,67,3315,2,2166,292,243,1717,219,153
1964,37,67,3402,1,919,42,112,698,30,55
1965,37,67,3402,2,1263,98,105,1025,76,61
1966,37,67,3403,1,2108,750,764,1402,513,422
1967,37,67,3403,2,1304,175,1058,774,119,576
1968,37,67,3404,1,1577,722,465,1094,513,259
1969,37,67,3404,2,2340,969,952,1587,673,570
1970,37,67,3500,1,1557,614,763,925,380,411
1971,37,67,3500,2,1022,538,365,663,383,186
1972,37,67,3500,3,1084,441,224,763,306,112
1973,37,67,3500,4,1575,542,87,1176,355,55
1974,37,67,3500,5,1324,324,406,891,224,218
1975,37,67,3600,1,1173,406,273,804,247,154
1976,37,67,3600,2,2801,586,505,2087,409,298
1977,37,67,3600,3,1994,239,476,1491,165,241
1978,37,67,3701,1,1117,314,667,726,218,403
1979,37,67,3701,2,1963,731,212,1519,516,132
1980,37,67,3701,3,1750,1004,290,1332,760,166
1981,37,67,3702,1,2180,789,215,1723,584,143
1982,37,67,3702,2,778,109,143,613,75,84
1983,37,67,3702,3,1556,496,211,1131,327,126
1984,37,67,3703,1,1412,402,125,1004,254,80
1985,37,67,3703,2,1670,355,89,1186,238,59
1986,37,67,3703,3,774,110,50,581,75,32
1987,37,67,3703,4,2176,858,187,1586,605,123
1988,37,67,3803,1,2491,555,201,2058,424,131
1989,37,67,3803,2,2076,523,132,1649,365,91
1990,37,67,3804,1,939,206,35,848,181,22
1991,37,67,3804,2,1809,468,87,1463,316,62
1992,37,67,3804,3,1352,299,126,1093,218,83
1993,37,67,3805,1,1474,509,178,1166,372,113
1994,37,67,3805,2,1549,549,209,1168,392,131
1995,37,67,3805,3,1473,632,212,1079,439,133
1996,37,67,3805,4,1077,264,64,879,219,42
1997,37,67,3806,1,1304,184,173,940,123,92
1998,37,67,3806,2,1708,368,185,1287,247,109
1999,37,67,3903,1,1955,466,169,1492,321,100
2000,37,67,3903,2,1683,779,354,1259,570,229
2001,37,67,3903,3,839,420,95,617,308,62
2002,37,67,3904,1,1759,205,68,1403,146,50
2003,37,67,3904,2,1919,383,219,1572,305,144
2004,37,67,3904,3,1179,180,65,986,139,46
2005,37,67,3904,4,1050,145,89,834,109,59
2006,37,67,3905,1,1882,401,143,1527,324,99
2007,37,67,3905,2,1725,158,81,1472,114,58
2008,37,67,3906,1,947,7,8,732,7,6
2009,37,67,3906,2,665,23,18,510,13,7
2010,37,67,3906,3,1824,89,67,1366,69,44
2011,37,67,3908,1,1686,55,58,1284,42,40
2012,37,67,3908,2,1399,51,16,1029,40,7
2013,37,67,3909,1,1302,52,42,1039,33,25
2014,37,67,3909,2,1269,156,53,1080,127,40
2015,37,67,3909,3,1785,105,58,1261,68,37
2016,37,67,4005,1,1221,42,22,1009,32,18
2017,37,67,4005,2,2389,102,49,1789,87,30
2018,37,67,4005,3,1085,44,27,843,37,20
2019,37,67,4007,1,1811,46,50,1357,41,33
2020,37,67,4007,2,2108,77,44,1638,56,24
2021,37,67,4007,3,1129,44,34,890,36,26
2022,37,67,4007,4,2056,141,61,1393,107,41
2023,37,67,4009,1,1508,44,24,1176,37,14
2024,37,67,4009,2,2294,65,110,1697,48,58
2025,37,67,4010,1,1896,117,85,1343,86,49
2026,37,67,4010,2,876,51,42,653,35,19
2027,37,67,4010,3,620,46,7,399,32,4
2028,37,67,4011,1,2322,113,94,1657,87,59
2029,37,67,4011,2,2357,165,86,1756,108,43
2030,37,67,4011,3,966,80,48,732,56,28
2031,37,67,4012,1,1736,164,70,1190,105,41
2032,37,67,4012,2,1603,187,127,1221,129,82
2033,37,67,4012,3,1246,107,134,892,77,74
2034,37,67,4012,4,1026,45,32,732,29,18
2035,37,67,4013,1,1783,146,720,1170,105,363
2036,37,67,4013,2,1300,42,50,999,31,27
2037,37,67,4014,1,2073,88,194,1641,74,139
2038,37,67,4014,2,943,55,54,716,41,35
2039,37,67,4015,1,844,127,51,633,84,28
2040,37,67,4015,2,866,65,51,637,45,37
2041,37,67,4015,3,1586,94,33,1185,69,24
2042,37,67,4102,1,1425,117,33,1134,89,19
2043,37,67,4102,2,1831,122,67,1422,88,33
2044,37,67,4103,1,1973,278,63,1453,196,36
2045,37,67,4103,2,1505,84,37,1119,62,25
2046,37,67,4104,1,1967,239,54,1431,177,36
2047,37,67,4104,2,812,26,13,661,18,7
2048,37,67,4104,3,650,61,17,505,50,10
2049,37,69,60100,1,1526,704,68,1154,530,30
2050,37,69,60100,2,1331,480,54,1020,362,39
2051,37,69,60100,3,1008,350,115,776,283,57
2052,37,69,60100,4,798,422,20,622,334,10
2053,37,69,60200,1,2059,482,111,1638,388,69
2054,37,69,60200,2,1652,362,138,1276,272,102
2055,37,69,60301,1,2711,1013,111,2249,832,74
2056,37,69,60301,2,1805,551,132,1467,450,81
2057,37,69,60301,3,1459,894,73,1114,676,42
2058,37,69,60302,1,1259,904,145,974,709,86
2059,37,69,60302,2,1304,469,255,1026,400,142
2060,37,69,60401,1,2441,539,190,1845,399,104
2061,37,69,60402,1,2378,844,183,1813,619,114
2062,37,69,60402,2,836,457,86,639,357,55
2063,37,69,60402,3,1730,1149,63,1361,896,35
2064,37,69,60501,1,2766,534,314,2050,382,183
2065,37,69,60501,2,3189,553,293,2267,361,171
2066,37,69,60502,1,2537,301,97,1773,210,59
2067,37,69,60502,2,2906,391,216,2131,268,127
2068,37,69,60502,3,2475,278,153,1790,200,97
2069,37,69,60600,1,2772,487,198,2000,331,114
2070,37,69,60600,2,2989,458,297,2171,320,170
2071,37,69,60600,3,2821,311,122,2065,235,76
2072,37,69,60700,1,1764,354,114,1360,269,69
2073,37,69,60700,2,1104,430,194,794,323,93
2074,37,69,60700,3,1841,318,34,1454,214,26
2075,37,69,60801,1,1458,450,247,1049,337,137
2076,37,69,60801,2,2746,1160,206,2169,957,130
2077,37,69,60802,1,2595,187,192,1923,121,108
2078,37,69,60802,2,2359,380,355,1787,276,194
2079,37,71,30101,1,1148,11,19,902,9,9
2080,37,71,30101,2,1018,57,15,807,47,9
2081,37,71,30101,3,1217,122,37,906,82,24
2082,37,71,30102,1,2311,327,60,1736,247,34
2083,37,71,30102,2,1004,234,14,800,191,9
2084,37,71,30203,1,1701,44,26,1343,32,15
2085,37,71,30203,2,644,16,2,492,15,1
2086,37,71,30204,1,1102,118,49,821,78,29
2087,37,71,30204,2,1898,325,120,1344,185,76
2088,37,71,30205,1,1258,41,29,896,26,15
2089,37,71,30205,2,1627,13,23,1225,10,12
2090,37,71,30205,3,967,93,15,716,61,9
2091,37,71,30301,1,861,10,11,690,7,5
2092,37,71,30301,2,1726,93,42,1312,60,24
2093,37,71,30302,1,1825,30,43,1423,24,26
2094,37,71,30302,2,840,23,19,650,17,9
2095,37,71,30401,1,1197,27,23,939,19,16
2096,37,71,30401,2,2929,77,48,2253,56,26
2097,37,71,30402,1,1967,68,44,1495,48,28
2098,37,71,30402,2,614,20,4,488,13,3
2099,37,71,30402,3,1787,253,44,1356,192,29
2100,37,71,30501,1,1159,53,29,854,34,21
2101,37,71,30501,2,1410,46,31,1106,38,22
2102,37,71,30502,1,1033,28,18,810,22,10
2103,37,71,30502,2,1095,91,15,842,67,7
2104,37,71,30502,3,1656,97,44,1247,71,22
2105,37,71,30601,1,1732,85,77,1337,55,51
2106,37,71,30601,2,978,18,74,755,9,47
2107,37,71,30602,1,1061,85,38,824,59,21
2108,37,71,30602,2,1446,113,53,1111,70,34
2109,37,71,30700,1,1173,156,32,909,116,16
2110,37,71,30700,2,659,132,14,523,102,8
2111,37,71,30700,3,1123,100,19,867,61,12
2112,37,71,30801,1,614,47,6,481,34,3
2113,37,71,30801,2,862,123,17,665,86,10
2114,37,71,30802,1,1777,181,163,1282,113,94
2115,37,71,30802,2,1450,94,58,1099,59,34
2116,37,71,30802,3,988,64,29,726,43,18
2117,37,71,30901,1,891,90,43,689,61,34
2118,37,71,30901,2,1382,108,48,1072,85,27
2119,37,71,30902,1,1573,221,175,1146,154,95
2120,37,71,30902,2,1354,556,156,975,406,86
2121,37,71,31001,1,945,11,106,707,7,55
2122,37,71,31001,2,1109,16,75,865,13,40
2123,37,71,31001,3,811,14,20,632,13,7
2124,37,71,31003,1,1328,53,15,1063,40,9
2125,37,71,31003,2,2475,58,76,1889,46,45
2126,37,71,31004,1,1446,27,20,1174,13,12
2127,37,71,31004,2,1115,109,28,861,74,21
2128,37,71,31101,1,868,175,33,681,140,16
2129,37,71,31101,2,1899,242,37,1382,135,26
2130,37,71,31102,1,996,119,49,769,86,28
2131,37,71,31102,2,1205,164,78,945,122,57
2132,37,71,31201,1,1271,37,90,1002,26,59
2133,37,71,31201,2,1809,146,106,1397,103,74
2134,37,71,31202,1,574,13,29,448,9,19
2135,37,71,31202,2,1830,179,224,1569,144,165
2136,37,71,31301,1,1437,135,74,1093,100,44
2137,37,71,31301,2,1946,405,177,1395,272,112
2138,37,71,31302,1,1219,126,336,921,102,203
2139,37,71,31302,2,1753,186,88,1252,122,56
2140,37,71,31302,3,1041,23,31,833,16,19
2141,37,71,31302,4,522,90,55,421,70,39
2142,37,71,31401,1,1663,695,285,1092,419,183
2143,37,71,31401,2,1323,219,115,1029,159,64
2144,37,71,31402,1,1063,35,40,863,28,26
2145,37,71,31402,2,621,21,32,484,7,21
2146,37,71,31402,3,672,40,8,555,24,5
2147,37,71,31500,1,654,417,26,463,293,14
2148,37,71,31500,2,590,280,30,433,184,15
2149,37,71,31500,3,588,226,42,432,157,22
2150,37,71,31500,4,556,200,22,425,138,9
2151,37,71,31500,5,993,114,105,758,75,48
2152,37,71,31600,1,716,252,22,536,180,13
2153,37,71,31600,2,881,362,24,635,247,14
2154,37,71,31600,3,1300,144,37,976,92,17
2155,37,71,31600,4,592,45,21,466,36,14
2156,37,71,31701,1,1510,112,36,1180,83,16
2157,37,71,31701,2,1155,77,158,849,54,89
2158,37,71,31701,3,1005,29,35,760,26,25
2159,37,71,31703,1,835,120,82,682,101,42
2160,37,71,31703,2,1874,438,124,1398,289,83
2161,37,71,31704,1,1389,74,43,1072,57,22
2162,37,71,31704,2,2301,175,59,1684,129,38
2163,37,71,31800,1,652,339,48,482,244,23
2164,37,71,31800,2,858,498,115,617,355,62
2165,37,71,31800,3,727,449,246,504,302,170
2166,37,71,31800,4,767,318,132,562,229,93
2167,37,71,31800,5,528,105,67,411,68,40
2168,37,71,31900,1,694,552,20,546,422,9
2169,37,71,31900,2,489,441,3,368,331,3
2170,37,71,31900,3,1023,857,24,639,531,10
2171,37,71,31900,4,767,340,49,650,277,37
2172,37,71,32000,1,994,532,46,737,367,26
2173,37,71,32000,2,479,436,1,392,355,1
2174,37,71,32000,3,1182,486,46,1005,391,37
2175,37,71,32100,1,1059,436,164,771,300,111
2176,37,71,32100,2,1026,304,187,775,220,136
2177,37,71,32100,3,838,133,49,744,117,28
2178,37,71,32200,1,771,20,40,605,17,27
2179,37,71,32200,2,1266,134,81,1019,95,54
2180,37,71,32200,3,1869,73,28,1487,53,19
2181,37,71,32301,1,591,11,14,498,10,11
2182,37,71,32301,2,761,102,9,588,77,5
2183,37,71,32301,3,956,195,9,716,162,8
2184,37,71,32302,1,765,12,53,619,12,27
2185,37,71,32302,2,1087,81,32,850,50,24
2186,37,71,32302,3,774,12,19,617,10,16
2187,37,71,32401,1,1290,12,19,984,11,11
2188,37,71,32401,2,886,24,20,672,18,12
2189,37,71,32401,3,837,57,16,659,38,7
2190,37,71,32401,4,1564,262,106,1166,180,65
2191,37,71,32402,1,1781,86,54,1328,72,27
2192,37,71,32402,2,2507,116,35,1845,94,26
2193,37,71,32502,1,1646,53,50,1184,38,28
2194,37,71,32502,2,1507,34,19,1191,18,10
2195,37,71,32505,1,2043,419,253,1549,289,164
2196,37,71,32505,2,1256,532,189,893,354,139
2197,37,71,32506,1,1402,488,397,1091,414,267
2198,37,71,32506,2,1973,324,319,1392,228,205
2199,37,71,32507,1,1797,139,49,1401,104,33
2200,37,71,32507,2,1608,275,121,1140,204,73
2201,37,71,32508,1,1148,140,29,865,98,16
2202,37,71,32508,2,1597,97,28,1195,72,22
2203,37,71,32600,1,688,29,34,557,24,23
2204,37,71,32600,2,737,139,146,554,96,95
2205,37,71,32600,3,1050,104,58,834,75,32
2206,37,71,32600,4,1350,119,54,1098,105,38
2207,37,71,32702,1,1798,256,79,1434,191,63
2208,37,71,32703,1,670,216,78,502,155,42
2209,37,71,32703,2,628,134,43,477,94,32
2210,37,71,32703,3,642,52,40,502,39,26
2211,37,71,32704,1,897,221,56,727,178,38
2212,37,71,32704,2,893,125,61,681,92,36
2213,37,71,32704,3,1800,542,272,1358,411,160
2214,37,71,32704,4,898,164,29,795,118,19
2215,37,71,32800,1,621,179,37,456,116,24
2216,37,71,32800,2,905,139,41,723,114,22
2217,37,71,32800,3,903,306,29,732,212,17
2218,37,71,32800,4,2213,650,349,1547,386,214
2219,37,71,32800,5,1561,309,69,1241,233,51
2220,37,71,32900,1,634,270,45,465,181,26
2221,37,71,32900,2,1100,589,111,764,396,67
2222,37,71,32900,3,708,156,9,556,112,6
2223,37,71,32900,4,1030,147,82,800,102,55
2224,37,71,33100,1,925,350,118,683,232,76
2225,37,71,33100,2,785,239,93,582,167,65
2226,37,71,33100,3,828,266,92,672,209,60
2227,37,71,33202,1,2062,253,143,1534,158,86
2228,37,71,33203,1,764,280,95,562,192,57
2229,37,71,33203,2,740,196,61,575,137,41
2230,37,71,33203,3,934,446,238,651,308,146
2231,37,71,33204,1,868,123,39,650,82,19
2232,37,71,33204,2,1197,357,441,843,238,269
2233,37,71,33204,3,1726,943,68,1156,529,37
2234,37,71,33303,1,2365,179,79,1821,131,48
2235,37,71,33303,2,831,52,30,637,32,15
2236,37,71,33304,1,1784,134,48,1423,98,30
2237,37,71,33304,2,1950,215,51,1409,143,32
2238,37,71,33304,3,863,50,16,678,42,10
2239,37,71,33305,1,2030,306,199,1489,219,126
2240,37,71,33305,2,1091,116,70,820,83,43
2241,37,71,33305,3,821,42,23,629,32,14
2242,37,71,33306,1,1572,43,50,1184,32,27
2243,37,71,33307,1,745,55,3,591,39,1
2244,37,71,33307,2,1177,145,22,936,119,12
2245,37,71,33400,1,1201,249,157,886,171,90
2246,37,71,33400,2,831,101,82,637,74,47
2247,37,71,33400,3,837,88,52,629,51,29
2248,37,71,33500,1,702,26,21,540,20,11
2249,37,71,33500,2,1055,331,16,798,257,6
2250,37,71,33500,3,780,76,20,577,52,14
2251,37,71,33500,4,2194,107,47,1708,84,28
2252,37,73,970100,1,997,110,4,778,87,4
2253,37,73,970100,2,1144,327,44,875,245,24
2254,37,73,970100,3,1407,653,20,1071,493,13
2255,37,73,970100,4,1136,426,9,908,345,5
2256,37,73,970200,1,2119,527,35,1567,393,23
2257,37,73,970200,2,1271,595,6,953,471,3
2258,37,73,970200,3,784,382,2,606,289,2
2259,37,73,970300,1,1107,444,18,840,334,12
2260,37,73,970300,2,884,389,21,676,300,20
2261,37,73,970300,3,1348,191,14,1020,139,9
2262,37,75,920100,1,971,0,20,788,0,10
2263,37,75,920100,2,1226,0,10,1000,0,7
2264,37,75,920200,1,1232,4,11,941,2,5
2265,37,75,920200,2,1637,3,14,1260,0,8
2266,37,75,920300,1,1320,6,48,1007,1,28
2267,37,75,920300,2,812,4,8,637,1,5
2268,37,75,920300,3,875,0,81,682,0,49
2269,37,75,920300,4,788,0,2,633,0,1
2270,37,77,970101,1,1508,350,66,1140,277,36
2271,37,77,970101,2,2244,858,77,1713,648,45
2272,37,77,970101,3,1521,591,66,1199,469,37
2273,37,77,970102,1,2147,747,104,1677,590,58
2274,37,77,970102,2,1459,682,35,1167,564,24
2275,37,77,970200,1,1625,387,82,1237,303,54
2276,37,77,970200,2,820,400,47,666,332,31
2277,37,77,970200,3,1825,1074,117,1401,817,61
2278,37,77,970300,1,1213,661,61,901,461,36
2279,37,77,970300,2,876,299,100,657,200,62
2280,37,77,970300,3,1557,508,139,1192,380,76
2281,37,77,970400,1,1569,568,38,1279,459,20
2282,37,77,970400,2,1415,1121,34,1061,835,27
2283,37,77,970400,3,1056,847,63,768,596,40
2284,37,77,970500,1,1814,1007,61,1422,822,34
2285,37,77,970500,2,956,210,67,733,168,35
2286,37,77,970500,3,1069,312,361,753,232,206
2287,37,77,970601,1,3503,383,179,2536,292,111
2288,37,77,970601,2,1877,429,94,1379,323,53
2289,37,77,970602,1,3910,215,208,2886,152,121
2290,37,77,970602,2,3673,766,193,2660,561,112
2291,37,77,970603,1,1012,243,32,793,192,24
2292,37,77,970603,2,963,445,37,756,349,26
2293,37,77,970603,3,4285,1204,330,3160,835,200
2294,37,77,970701,1,681,38,29,544,33,19
2295,37,77,970701,2,3122,504,155,2350,377,85
2296,37,77,970701,3,946,112,47,740,86,25
2297,37,77,970702,1,1436,468,449,1031,357,255
2298,37,77,970702,2,1080,493,44,917,433,25
2299,37,77,970703,1,2825,667,454,2030,461,236
2300,37,77,970703,2,1242,853,64,1238,853,64
2301,37,77,970704,1,4687,2210,649,4597,2151,638
2302,37,79,950101,1,1681,505,479,1197,371,255
2303,37,79,950101,2,1131,255,227,837,188,125
2304,37,79,950101,3,1206,336,125,946,247,79
2305,37,79,950102,1,1105,592,146,1105,592,146
2306,37,79,950102,2,3021,1493,265,2508,1238,179
2307,37,79,950102,3,1134,381,103,853,287,58
2308,37,79,950200,1,1228,450,195,904,330,114
2309,37,79,950200,2,1679,348,293,1191,222,161
2310,37,79,950200,3,1797,573,335,1347,427,191
